0.44181	0.99987	0.99983	0.99979	0.99979	0.99972	0.99977	0.99983	0.99978	0.99982	0.99983	0.99962	0.99976	0.99973	0.99972
0.41924	0.99988	0.99984	0.9998	0.9998	0.99973	0.99978	0.99984	0.99979	0.99983	0.99984	0.99964	0.99977	0.99975	0.99973
0.39668	0.99988	0.99985	0.99981	0.99981	0.99975	0.9998	0.99985	0.9998	0.99984	0.99985	0.99966	0.99978	0.99976	0.99975
0.37411	0.99989	0.99986	0.99982	0.99982	0.99976	0.99981	0.99986	0.99981	0.99985	0.99986	0.99968	0.9998	0.99978	0.99977
0.35155	0.9999	0.99987	0.99983	0.99984	0.99978	0.99982	0.99987	0.99983	0.99986	0.99987	0.9997	0.99981	0.9998	0.99978
0.32898	0.99991	0.99988	0.99984	0.99985	0.9998	0.99984	0.99988	0.99984	0.99987	0.99988	0.99973	0.99983	0.99981	0.9998
0.30641	0.99992	0.99989	0.99986	0.99987	0.99982	0.99986	0.99989	0.99986	0.99989	0.99989	0.99975	0.99985	0.99983	0.99982
0.28385	0.99993	0.99991	0.99987	0.99988	0.99984	0.99987	0.99991	0.99988	0.9999	0.9999	0.99978	0.99987	0.99985	0.99985
0.26369	0.99994	0.99992	0.99989	0.9999	0.99987	0.99989	0.99992	0.99989	0.99992	0.99992	0.99981	0.99989	0.99987	0.99987
0.25008	0.99995	0.99993	0.99991	0.99992	0.99989	0.99991	0.99994	0.99991	0.99993	0.99993	0.99984	0.99991	0.9999	0.99989
0.23648	0.99996	0.99995	0.99992	0.99994	0.99992	0.99993	0.99995	0.99993	0.99995	0.99995	0.99987	0.99993	0.99992	0.99992
0.22288	0.99997	0.99996	0.99994	0.99996	0.99994	0.99995	0.99997	0.99995	0.99996	0.99996	0.9999	0.99995	0.99995	0.99994
0.20927	0.99998	0.99998	0.99996	0.99998	0.99997	0.99998	0.99998	0.99998	0.99998	0.99998	0.99994	0.99997	0.99997	0.99997
0.19567	1	0.99999	0.99998	1	1	1	1	1	1	1	0.99997	1	1	1
0.18206	0.99999	0.99998	0.99996	0.99998	0.99997	0.99998	0.99998	0.99998	0.99998	0.99998	0.99994	0.99997	0.99997	0.99997
0.16846	0.99998	0.99996	0.99994	0.99996	0.99994	0.99995	0.99997	0.99995	0.99996	0.99996	0.9999	0.99995	0.99995	0.99994
0.15485	0.99998	0.99995	0.99992	0.99994	0.99992	0.99993	0.99995	0.99993	0.99995	0.99995	0.99987	0.99993	0.99992	0.99992
0.14125	0.99997	0.99993	0.99991	0.99992	0.99989	0.99991	0.99994	0.99991	0.99993	0.99993	0.99984	0.99991	0.9999	0.99989
0.12764	0.99997	0.99992	0.99989	0.9999	0.99987	0.99989	0.99992	0.99989	0.99992	0.99992	0.99981	0.99989	0.99987	0.99987
0.11609	0.99997	0.99991	0.99987	0.99988	0.99984	0.99987	0.99991	0.99988	0.9999	0.9999	0.99978	0.99987	0.99985	0.99985
0.10527	0.99996	0.99989	0.99986	0.99987	0.99982	0.99986	0.99989	0.99986	0.99989	0.99989	0.99975	0.99985	0.99983	0.99982
0.094461	0.99996	0.99988	0.99984	0.99985	0.9998	0.99984	0.99988	0.99984	0.99987	0.99988	0.99973	0.99983	0.99981	0.9998
0.083647	0.99996	0.99987	0.99983	0.99984	0.99978	0.99982	0.99987	0.99983	0.99986	0.99987	0.9997	0.99981	0.9998	0.99978
0.072834	0.99996	0.99986	0.99982	0.99982	0.99976	0.99981	0.99986	0.99981	0.99985	0.99986	0.99968	0.9998	0.99978	0.99977
0.06202	0.99996	0.99985	0.99981	0.99981	0.99975	0.9998	0.99985	0.9998	0.99984	0.99985	0.99966	0.99978	0.99976	0.99975
0.051207	0.99996	0.99984	0.9998	0.9998	0.99973	0.99978	0.99984	0.99979	0.99983	0.99984	0.99964	0.99977	0.99975	0.99973
0.040393	0.99996	0.99983	0.99979	0.99979	0.99972	0.99977	0.99983	0.99978	0.99982	0.99983	0.99962	0.99976	0.99973	0.99972
0.029579	0.99996	0.99983	0.99978	0.99978	0.9997	0.99976	0.99982	0.99977	0.99981	0.99982	0.9996	0.99975	0.99972	0.99971
0.018765	0.99996	0.99982	0.99977	0.99977	0.99969	0.99975	0.99982	0.99976	0.99981	0.99981	0.99959	0.99974	0.99971	0.99969
0.010061	0.99996	0.99981	0.99976	0.99976	0.99968	0.99974	0.99981	0.99975	0.9998	0.9998	0.99957	0.99973	0.9997	0.99968
0.009093	0.99996	0.99981	0.99975	0.99975	0.99967	0.99973	0.99981	0.99974	0.99979	0.9998	0.99956	0.99972	0.99969	0.99967
0.0081254	0.99996	0.9998	0.99975	0.99974	0.99966	0.99973	0.9998	0.99973	0.99979	0.99979	0.99955	0.99971	0.99968	0.99966
0.0071577	0.99997	0.9998	0.99974	0.99974	0.99965	0.99972	0.9998	0.99973	0.99978	0.99979	0.99954	0.9997	0.99967	0.99966
0.0061899	0.99997	0.9998	0.99974	0.99973	0.99965	0.99972	0.99979	0.99972	0.99978	0.99978	0.99953	0.9997	0.99967	0.99965
0.0052219	0.99998	0.99979	0.99974	0.99973	0.99964	0.99971	0.99979	0.99972	0.99977	0.99978	0.99953	0.99969	0.99966	0.99965
0.0042538	0.99998	0.99979	0.99973	0.99973	0.99964	0.99971	0.99979	0.99971	0.99977	0.99978	0.99952	0.99969	0.99966	0.99964
0.0032856	0.99999	0.99979	0.99973	0.99972	0.99963	0.99971	0.99978	0.99971	0.99977	0.99978	0.99952	0.99969	0.99966	0.99964
0.0023172	0.99999	0.99979	0.99973	0.99972	0.99963	0.99971	0.99978	0.99971	0.99977	0.99978	0.99952	0.99969	0.99965	0.99964
0.0013487	1	0.99979	0.99973	0.99972	0.99963	0.9997	0.99978	0.99971	0.99977	0.99978	0.99952	0.99969	0.99965	0.99964
0.0003801	1	0.99979	0.99973	0.99972	0.99963	0.99971	0.99978	0.99971	0.99977	0.99978	0.99952	0.99969	0.99965	0.99964
6.85E-05	1	0.99979	0.99973	0.99972	0.99963	0.99971	0.99978	0.99971	0.99977	0.99978	0.99952	0.99969	0.99966	0.99964
6.22E-05	1	0.99979	0.99973	0.99973	0.99964	0.99971	0.99979	0.99971	0.99977	0.99978	0.99952	0.99969	0.99966	0.99964
5.57E-05	1	0.99979	0.99974	0.99973	0.99964	0.99971	0.99979	0.99972	0.99977	0.99978	0.99953	0.99969	0.99966	0.99965
4.91E-05	1	0.9998	0.99974	0.99973	0.99965	0.99972	0.99979	0.99972	0.99978	0.99978	0.99953	0.9997	0.99967	0.99965
4.24E-05	1	0.9998	0.99974	0.99974	0.99965	0.99972	0.9998	0.99973	0.99978	0.99979	0.99954	0.9997	0.99967	0.99966
